"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考"
"131067","131067100174","台東区","吉徳これくしょん（羽子板）","ヨシトクコレクション（ハゴイタ）","","","区民文化財","有形民俗文化財","株式会社吉徳","","","東京都台東区浅草橋1丁目","東京都","台東区","浅草橋1丁目","","","35.698366","139.784325","","","","","","","","","227","件","","株式会社吉徳","2019-03-15","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100175","台東区","木造観音菩薩立像","モクゾウカンノンボサツリュウゾウ","","","区指定文化財","美術工芸品","浅草寺","","","東京都台東区浅草2丁目","東京都","台東区","浅草2丁目","","","35.714610","139.794125","","","","","","","","","1","軀","","浅草寺","2020-03-13","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100176","台東区","長安寺版木","チョウアンジハンギ","","","区民文化財","美術工芸品","長安寺","","","東京都台東区谷中5丁目","東京都","台東区","谷中5丁目","","","35.724410","139.768063","","","","","","","","","4","面","","長安寺","2020-03-13","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100177","台東区","総持院版木","ソウジインハンギ","","","区民文化財","美術工芸品","総持院","","","東京都台東区谷中6丁目","東京都","台東区","谷中6丁目","","","35.721578","139.770059","","","","","","","","","3","面","","総持院","2020-03-13","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100178","台東区","吉徳これくしょん（五月人形）","ヨシトクコレクション（ゴガツニンギョウ）","","","区民文化財","有形民俗文化財","株式会社吉徳","","","東京都台東区浅草橋1丁目","東京都","台東区","浅草橋1丁目","","","35.698366","139.784325","","","","","","","","","96","件","","株式会社吉徳","2020-03-13","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100179","台東区","木造僧形坐像","モクゾウソウギョウザゾウ","","","区民文化財","美術工芸品","浅草寺","","","東京都台東区浅草2丁目","東京都","台東区","浅草2丁目","","","35.714610","139.794125","","","","","","","","","1","軀","","浅草寺","2021-03-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100180","台東区","望月家文書　附　浅草質屋組合資料","モチヅキケモンジョツケタリアサクサシチヤクミアイシリョウ","","","区民文化財","美術工芸品","台東区教育委員会","","","東京都台東区西浅草3丁目25番16号","東京都","台東区","西浅草3丁目25番16号","","","35.717536","139.789599","","","(03)5246-5828","","","","","","118","点","","台東区教育委員会","2021-03-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：番地号一致"
"131067","131067100181","台東区","吉徳これくしょん（雛人形）","ヨシトクコレクション（ヒナニンギョウ）","","","区民文化財","有形民俗文化財","株式会社吉徳","","","東京都台東区浅草橋1丁目","東京都","台東区","浅草橋1丁目","","","35.698366","139.784325","","","","","","","","","196","件","","株式会社吉徳","2021-03-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100182","台東区","渋沢栄一家墓所","シブサワエイイチケボショ","","","区民文化財","史跡","谷中霊園","","","東京都台東区谷中7丁目","東京都","台東区","谷中7丁目","","","35.727344","139.769368","","","","","","","","","","","","個人","2021-03-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100183","台東区","鰐口","ワニグチ","","","区民文化財","美術工芸品","千手院","","","東京都台東区根岸3丁目","東京都","台東区","根岸3丁目","","","35.723762","139.782708","","","","","","","","","1","口","","千手院","2022-02-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100184","台東区","鰐口","ワニグチ","","","区民文化財","美術工芸品","要伝寺","","","東京都台東区根岸3丁目","東京都","台東区","根岸3丁目","","","35.723762","139.782708","","","","","","","","","1","口","","要伝寺","2022-02-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：小字・丁目代表点"
"131067","131067100185","台東区","稲垣利兵衛家文書","イナガキリヘエケモンジョ","","","区民文化財","美術工芸品","台東区教育委員会","","","東京都台東区西浅草3丁目25番16号","東京都","台東区","西浅草3丁目25番16号","","","35.717536","139.789599","","","(03)5246-5828","","","","","","39","点","","台東区教育委員会","2022-02-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：番地号一致"
"131067","131067100186","台東区","東叡開山慈眼大師伝記","トウエイカイザンジゲンダイシデンキ","","","区民文化財","美術工芸品","春性院","","","東京都台東区上野公園","東京都","台東区","上野公園","","","35.718098","139.777876","","","","","","","","","2","冊","","春性院","2022-02-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：大字・町代表点"
"131067","131067100187","台東区","徳川家光薨去に伴う殉死者の墓","トクガワイエミツコウキョニトモナウジュンシシャノハカ","","","区民文化財","史跡","現龍院","","","東京都台東区上野公園","東京都","台東区","上野公園","","","35.718098","139.777876","","","","","","","","","","","","現龍院","2022-02-01","","","","","","","","","","","","最終確認日2024-01-09・座標精度：大字・町代表点"
"131067","131067100188","台東区","喚鐘","カンショウ","","","区民文化財","美術工芸品","護国院","","","東京都台東区上野公園","東京都","台東区","上野公園","","","35.718098","139.777876","","","","","","","","","1","口","","護国院","2023-02-07","","","","","","","","","","","","最終確認日2024-01-09・座標精度：大字・町代表点"
"131067","131067100189","台東区","びんざさら舞獅子役附畑地譲証文","ビンザサラマイシシヤクツキハタチユズリショウモン","","","区民文化財","美術工芸品","台東区教育委員会","","","東京都台東区西浅草3丁目25番16号","東京都","台東区","西浅草3丁目25番16号","","","35.717536","139.789599","","","(03)5246-5828","","","","","","1","点","","台東区教育委員会","2023-02-07","","","","","","","","","","","","最終確認日2024-01-09・座標精度：番地号一致"
"131067","131067100190","台東区","関東大震災復興区画整理完成記念碑","カントウダイシンサイフッコウクカクセイリカンセイキネンヒ","","","区民文化財","美術工芸品","御徒町公園","","","東京都台東区台東4丁目13番3号","東京都","台東区","台東4丁目13番3号","","","35.706226","139.777870","","","","","","","","","1","基","","台東区","2023-02-07","","","","","","","","","","","","最終確認日2024-01-09・座標精度：番地号一致"
